lat,lon,timestamp,user_id
37.76425,-122.3933,2008/06/08 09:10:50,6
37.7653,-122.39374,2008/06/08 09:09:35,6
37.77612,-122.40256,2008/06/08 09:08:38,6
37.77927,-122.40664,2008/06/08 09:07:36,6
37.78329,-122.40275,2008/06/08 09:06:35,6
37.78348,-122.40246,2008/06/08 09:05:44,6
37.78503,-122.40002,2008/06/08 09:04:35,6
37.77867,-122.39344,2008/06/08 08:57:53,7
37.7787,-122.39692,2008/06/08 08:57:06,7
37.77988,-122.39845,2008/06/08 08:56:12,7
37.78506,-122.4054,2008/06/08 08:54:12,7
37.78635,-122.40804,2008/06/08 08:53:19,7
37.78599,-122.41001,2008/06/08 08:52:17,7
37.78593,-122.41114,2008/06/08 08:51:16,7
37.78707,-122.40916,2008/06/08 08:46:22,8
37.78752,-122.40807,2008/06/08 08:45:17,8
37.78785,-122.40636,2008/06/08 08:44:20,8
37.78454,-122.40042,2008/06/08 08:43:12,8
37.78128,-122.39581,2008/06/08 08:39:31,8
37.76946,-122.40783,2008/06/08 08:36:01,8
37.76443,-122.40731,2008/06/08 08:35:00,8
37.76222,-122.40718,2008/06/08 08:33:58,8
37.75703,-122.40684,2008/06/08 08:33:00,8
37.75471,-122.40704,2008/06/08 08:32:04,8
37.754,-122.40576,2008/06/08 08:31:14,8
37.75615,-122.40538,2008/06/08 08:28:35,9
37.7636,-122.40775,2008/06/08 08:26:54,9
37.77051,-122.42004,2008/06/08 08:23:50,9
37.7724,-122.42127,2008/06/08 08:22:53,9
37.77473,-122.42279,2008/06/08 08:21:44,9
37.77444,-122.42663,2008/06/08 08:20:54,9
37.77182,-122.4429,2008/06/08 08:18:38,9
37.78897,-122.44079,2008/06/08 08:08:43,10
37.78807,-122.44095,2008/06/08 08:07:16,11
37.78836,-122.43836,2008/06/08 08:06:05,11
37.7903,-122.42564,2008/06/08 08:04:04,11
37.79124,-122.42192,2008/06/08 08:03:04,11
37.79147,-122.42098,2008/06/08 08:02:03,11
37.77761,-122.44021,2008/06/08 11:50:04,12
37.77791,-122.44023,2008/06/08 11:49:23,12
37.78028,-122.43386,2008/06/08 11:48:23,12
37.78107,-122.42765,2008/06/08 11:47:28,12
37.78173,-122.42292,2008/06/08 11:46:23,12
37.78207,-122.42033,2008/06/08 11:45:22,12
37.78282,-122.41429,2008/06/08 11:44:22,12
37.78336,-122.41051,2008/06/08 11:43:22,12
37.78505,-122.40695,2008/06/08 11:42:27,12
37.78806,-122.40316,2008/06/08 11:41:32,12
37.78767,-122.40842,2008/06/08 11:29:09,13
37.78776,-122.41214,2008/06/08 11:28:21,13
37.7869,-122.4191,2008/06/08 11:27:20,13
37.7864,-122.42267,2008/06/08 11:26:21,13
37.77991,-122.42195,2008/06/08 11:25:24,13
37.77511,-122.42093,2008/06/08 11:24:34,13
37.77511,-122.42093,2008/06/08 11:24:19,13
37.77117,-122.42423,2008/06/08 11:23:19,13
37.76826,-122.42785,2008/06/08 11:22:24,13
37.77144,-122.43716,2008/06/08 11:15:17,14
37.77244,-122.4374,2008/06/08 11:14:16,14
37.77569,-122.43801,2008/06/08 11:13:11,14
37.78213,-122.43931,2008/06/08 11:12:06,14
37.78375,-122.44415,2008/06/08 11:11:06,14
37.78307,-122.44455,2008/06/08 11:10:06,14
37.78366,-122.43963,2008/06/08 11:09:15,14
37.78636,-122.44028,2008/06/08 11:08:04,14
37.78976,-122.44085,2008/06/08 11:07:07,14
37.79454,-122.44179,2008/06/08 11:06:12,14
37.80036,-122.43993,2008/06/08 11:04:27,14
37.79651,-122.45594,2008/06/08 10:58:31,15
37.79648,-122.45594,2008/06/08 10:58:21,15
37.79649,-122.45592,2008/06/08 10:58:02,15
37.79766,-122.44888,2008/06/08 10:56:16,15
37.79907,-122.44241,2008/06/08 10:55:16,15
37.80036,-122.43248,2008/06/08 10:54:18,15
37.80088,-122.42618,2008/06/08 10:53:16,15
37.79816,-122.42562,2008/06/08 10:52:29,15
37.79562,-122.42499,2008/06/08 10:51:22,15
37.79602,-122.4216,2008/06/08 10:50:16,15
37.79946,-122.4095,2008/06/08 10:48:17,15
37.80462,-122.42128,2008/06/08 10:44:14,16
37.80462,-122.42128,2008/06/08 10:43:51,16
37.79852,-122.42233,2008/06/08 10:41:40,16
37.79439,-122.4215,2008/06/08 10:40:41,16
37.79223,-122.42101,2008/06/08 10:39:40,16
37.7897,-122.42055,2008/06/08 10:38:40,16
37.78789,-122.42013,2008/06/08 10:37:39,16
37.76667,-122.44358,2008/06/08 10:27:41,17
37.76544,-122.44337,2008/06/08 10:26:29,17
37.7668,-122.4387,2008/06/08 10:25:33,17
37.76795,-122.42862,2008/06/08 10:23:36,17
37.76962,-122.41058,2008/06/08 10:19:30,17
37.76924,-122.40796,2008/06/08 10:18:18,17
37.76753,-122.4067,2008/06/08 10:17:18,17
37.75987,-122.40216,2008/06/08 10:13:52,18
37.76281,-122.40238,2008/06/08 10:12:53,18
37.7678,-122.40289,2008/06/08 10:11:57,18
37.77113,-122.40588,2008/06/08 10:10:53,18
37.77483,-122.40987,2008/06/08 10:09:52,18
37.77787,-122.40943,2008/06/08 10:08:56,18
37.78157,-122.40473,2008/06/08 10:07:52,18
37.78329,-122.40301,2008/06/08 10:07:09,18
37.78546,-122.40335,2008/06/08 10:05:51,18
37.78593,-122.40167,2008/06/08 10:04:51,18
37.78532,-122.39996,2008/06/08 10:03:22,19
37.78546,-122.40005,2008/06/08 10:02:14,19
37.78658,-122.39899,2008/06/08 10:01:09,19
37.78838,-122.40013,2008/06/08 10:00:41,19
37.78831,-122.40164,2008/06/08 09:59:37,19
37.79445,-122.40337,2008/06/08 09:58:21,19
37.79547,-122.40327,2008/06/08 09:57:21,19
37.78188,-122.47736,2008/06/08 09:36:15,20
37.78233,-122.47768,2008/06/08 09:35:41,20
37.7823,-122.47859,2008/06/08 09:34:49,20
37.76905,-122.47168,2008/06/08 09:28:32,20
37.76594,-122.46322,2008/06/08 09:26:42,20
37.76413,-122.46428,2008/06/08 09:25:38,20
37.76381,-122.47167,2008/06/08 09:23:10,21
37.76614,-122.46267,2008/06/08 09:19:16,21
37.76766,-122.45709,2008/06/08 09:18:21,21
37.77208,-122.45226,2008/06/08 09:17:16,21
37.77328,-122.4439,2008/06/08 09:16:15,21
37.77582,-122.42405,2008/06/08 09:13:21,21
37.77684,-122.42298,2008/06/08 09:12:17,21
37.77702,-122.41943,2008/06/08 09:11:19,21
37.77723,-122.416,2008/06/08 09:10:22,21
37.7763,-122.41154,2008/06/08 09:09:20,21
37.78083,-122.40519,2008/06/08 09:08:13,21
37.78341,-122.40258,2008/06/08 09:07:20,21
37.78379,-122.3989,2008/06/08 09:06:23,21
37.7828,-122.39625,2008/06/08 09:05:31,22
37.78186,-122.39625,2008/06/08 09:05:01,22
37.78766,-122.40088,2008/06/08 09:02:38,22
37.78861,-122.40141,2008/06/08 09:01:38,22
37.79188,-122.40263,2008/06/08 09:01:25,22
37.79351,-122.40351,2008/06/08 08:59:21,22
37.79539,-122.40337,2008/06/08 08:58:21,22
37.79731,-122.40591,2008/06/08 08:57:16,22
37.79633,-122.42358,2008/06/08 08:55:19,22
37.80116,-122.42533,2008/06/08 08:54:26,22
37.80061,-122.42973,2008/06/08 08:53:13,22
37.79982,-122.43587,2008/06/08 08:52:15,22
37.799,-122.43572,2008/06/08 08:51:24,23
37.79964,-122.4307,2008/06/08 08:50:35,23
37.79772,-122.42559,2008/06/08 08:49:15,23
37.79193,-122.42413,2008/06/08 08:48:29,23
37.78949,-122.4217,2008/06/08 08:47:14,23
37.79039,-122.41412,2008/06/08 08:46:19,23
37.78877,-122.41198,2008/06/08 08:45:14,23
37.78702,-122.41142,2008/06/08 08:44:14,23
37.78436,-122.40952,2008/06/08 08:40:52,24
37.78641,-122.40973,2008/06/08 08:40:01,24
37.78711,-122.4085,2008/06/08 08:38:51,24
37.78762,-122.40692,2008/06/08 08:37:51,24
37.79293,-122.40771,2008/06/08 08:36:51,24
37.79529,-122.40819,2008/06/08 08:35:51,24
37.79697,-122.40638,2008/06/08 08:34:51,24
37.79795,-122.40715,2008/06/08 08:34:06,24
37.78235,-122.40721,2008/06/08 08:19:23,25
37.78234,-122.40715,2008/06/08 08:18:35,25
37.78633,-122.41246,2008/06/08 08:17:36,25
37.78797,-122.4115,2008/06/08 08:16:34,25
37.78739,-122.41108,2008/06/08 08:15:32,26
37.78736,-122.41122,2008/06/08 08:15:11,26
37.78723,-122.41132,2008/06/08 08:14:05,26
37.78755,-122.4109,2008/06/08 08:13:06,26
37.78742,-122.41025,2008/06/08 08:12:05,26
37.78899,-122.41124,2008/06/08 08:10:39,26
37.78953,-122.40811,2008/06/08 08:09:27,26
37.78985,-122.40506,2008/06/08 08:08:36,26
37.78614,-122.40184,2008/06/08 08:07:40,26
37.78537,-122.40093,2008/06/08 08:06:30,26
37.78792,-122.39705,2008/06/08 08:02:07,27
37.78803,-122.39697,2008/06/08 08:01:43,27
37.79174,-122.40036,2008/06/08 08:00:51,27
37.78634,-122.38992,2008/06/08 11:23:55,28
37.7853,-122.3969,2008/06/08 11:22:07,28
37.78485,-122.40499,2008/06/08 11:20:06,28
37.79007,-122.41222,2008/06/08 11:15:29,29
37.79007,-122.41222,2008/06/08 11:15:08,29
37.79023,-122.41222,2008/06/08 11:14:08,29
37.78922,-122.41638,2008/06/08 11:13:09,29
37.78862,-122.42114,2008/06/08 11:12:08,29
37.78723,-122.42335,2008/06/08 11:11:07,29
37.78569,-122.42886,2008/06/08 11:10:07,29
37.78217,-122.46335,2008/06/08 11:03:18,30
37.78228,-122.46336,2008/06/08 11:02:55,30
37.78228,-122.46337,2008/06/08 11:01:58,30
37.78227,-122.46337,2008/06/08 11:00:54,30
37.78228,-122.46337,2008/06/08 10:59:53,30
37.78266,-122.46332,2008/06/08 10:59:09,30
37.78082,-122.46319,2008/06/08 10:57:53,30
37.77521,-122.4628,2008/06/08 10:56:52,30
37.77463,-122.45589,2008/06/08 10:55:53,30
37.77465,-122.45461,2008/06/08 10:55:03,30
37.7693,-122.4526,2008/06/08 10:54:10,30
37.76986,-122.44845,2008/06/08 10:53:08,30
37.77008,-122.44679,2008/06/08 10:51:52,31
37.77464,-122.44628,2008/06/08 10:50:58,31
37.77859,-122.4471,2008/06/08 10:49:59,31
37.78224,-122.44821,2008/06/08 10:48:57,31
37.78133,-122.4558,2008/06/08 10:47:56,31
37.78092,-122.46449,2008/06/08 10:46:56,31
37.78064,-122.4714,2008/06/08 10:45:51,31
37.78043,-122.47597,2008/06/08 10:44:51,31
37.78018,-122.48041,2008/06/08 10:43:51,31
37.7813,-122.48163,2008/06/08 10:42:04,32
37.78045,-122.47876,2008/06/08 10:41:09,32
37.78078,-122.47212,2008/06/08 10:40:09,32
37.78093,-122.46859,2008/06/08 10:39:23,32
37.78113,-122.46359,2008/06/08 10:38:07,32
37.78168,-122.45419,2008/06/08 10:37:07,32
37.78227,-122.44903,2008/06/08 10:36:07,32
37.78347,-122.43932,2008/06/08 10:35:06,32
37.78437,-122.43425,2008/06/08 10:34:17,32
37.78551,-122.4234,2008/06/08 10:33:06,32
37.78595,-122.41929,2008/06/08 10:32:11,32
37.78649,-122.41561,2008/06/08 10:31:05,32
37.78743,-122.4084,2008/06/08 10:30:05,32
37.79121,-122.40908,2008/06/08 10:09:52,33
37.7918,-122.41091,2008/06/08 10:08:52,33
37.79133,-122.41463,2008/06/08 10:07:51,33
37.79162,-122.41926,2008/06/08 10:06:51,33
37.79394,-122.42135,2008/06/08 10:05:51,33
37.79609,-122.42182,2008/06/08 10:04:57,33
37.79767,-122.43184,2008/06/08 09:56:50,34
37.79765,-122.43183,2008/06/08 09:56:17,34
37.79796,-122.42915,2008/06/08 09:55:11,34
37.7978,-122.4255,2008/06/08 09:54:11,34
37.79186,-122.42435,2008/06/08 09:53:11,34
37.78938,-122.42286,2008/06/08 09:52:10,34
37.78959,-122.42108,2008/06/08 09:51:10,34
37.79044,-122.41381,2008/06/08 09:50:08,34
37.78807,-122.41213,2008/06/08 09:49:08,34
37.78415,-122.41085,2008/06/08 09:48:07,34
37.78127,-122.40898,2008/06/08 09:47:07,34
37.78296,-122.40621,2008/06/08 09:46:07,34
37.78547,-122.40459,2008/06/08 09:45:07,34
37.78068,-122.41193,2008/06/08 09:38:38,35
37.78006,-122.41203,2008/06/08 09:37:51,35
37.7772,-122.4084,2008/06/08 09:36:50,35
37.77325,-122.41241,2008/06/08 09:35:50,35
37.77158,-122.41445,2008/06/08 09:34:49,35
37.77164,-122.41446,2008/06/08 09:33:57,35
37.77144,-122.41449,2008/06/08 09:32:59,35
37.77143,-122.41449,2008/06/08 09:31:17,36
37.77157,-122.41453,2008/06/08 09:30:34,36
37.77475,-122.41797,2008/06/08 09:29:34,36
37.77296,-122.42252,2008/06/08 09:28:34,36
37.77679,-122.42296,2008/06/08 09:27:34,36
37.78361,-122.42435,2008/06/08 09:26:33,36
37.78799,-122.42572,2008/06/08 09:25:39,36
37.78684,-122.4347,2008/06/08 09:24:50,36
37.78802,-122.43877,2008/06/08 09:23:44,36
37.78821,-122.44036,2008/06/08 09:22:44,36
37.78816,-122.44032,2008/06/08 09:21:55,37
37.78826,-122.43953,2008/06/08 09:21:11,37
37.78914,-122.43209,2008/06/08 09:20:24,37
37.78985,-122.42732,2008/06/08 09:19:08,37
37.79089,-122.41887,2008/06/08 09:18:08,37
37.79185,-122.41092,2008/06/08 09:17:08,37
37.79199,-122.40837,2008/06/08 09:16:08,37
37.79319,-122.403,2008/06/08 09:15:08,37
37.79625,-122.4035,2008/06/08 09:14:08,37
37.79784,-122.40385,2008/06/08 09:13:08,37
37.79789,-122.40612,2008/06/08 09:12:17,37
37.79769,-122.40661,2008/06/08 09:11:39,37
37.7858,-122.41117,2008/06/08 09:06:17,38
37.78547,-122.41567,2008/06/08 09:05:17,38
37.78482,-122.42085,2008/06/08 09:04:17,38
37.78376,-122.42271,2008/06/08 09:03:16,38
37.78184,-122.42227,2008/06/08 09:02:26,38
37.77568,-122.42107,2008/06/08 09:01:25,38
37.76991,-122.42587,2008/06/08 08:59:15,38
37.76702,-122.42953,2008/06/08 08:58:15,38
37.76403,-122.43332,2008/06/08 08:57:15,38
37.76277,-122.43484,2008/06/08 08:56:15,38
37.74116,-122.46469,2008/06/08 08:45:20,39
37.74116,-122.4647,2008/06/08 08:44:18,39
37.74116,-122.46469,2008/06/08 08:44:15,39
37.74119,-122.46467,2008/06/08 08:43:10,39
37.74029,-122.46516,2008/06/08 08:42:13,39
37.74239,-122.45579,2008/06/08 08:40:56,39
37.74611,-122.44972,2008/06/08 08:40:01,39
37.74714,-122.44441,2008/06/08 08:38:55,39
37.75441,-122.44198,2008/06/08 08:37:55,39
37.75838,-122.44424,2008/06/08 08:37:00,39
37.7612,-122.44006,2008/06/08 08:35:55,39
37.76506,-122.43217,2008/06/08 08:34:54,39
37.76845,-122.42791,2008/06/08 08:33:54,39
37.77095,-122.42444,2008/06/08 08:32:53,39
37.77219,-122.42315,2008/06/08 08:31:53,39
37.77364,-122.42152,2008/06/08 08:30:52,39
37.77689,-122.41766,2008/06/08 08:29:52,39
37.77912,-122.41554,2008/06/08 08:28:50,39
37.78328,-122.41595,2008/06/08 08:27:50,39
37.78616,-122.41527,2008/06/08 08:26:52,39
37.78698,-122.41274,2008/06/08 08:25:50,39
37.78724,-122.40863,2008/06/08 08:23:02,40
37.78681,-122.41015,2008/06/08 08:21:56,40
37.78765,-122.41246,2008/06/08 08:21:01,40
37.791,-122.41349,2008/06/08 08:19:54,40
37.79163,-122.41382,2008/06/08 08:18:54,40
37.79397,-122.41407,2008/06/08 08:17:54,40
37.79665,-122.41487,2008/06/08 08:16:54,40
37.79963,-122.41546,2008/06/08 08:15:53,40
37.80332,-122.4165,2008/06/08 08:14:53,40
37.80529,-122.41751,2008/06/08 08:13:53,40
37.80648,-122.4147,2008/06/08 08:12:53,40
37.80716,-122.41357,2008/06/08 08:12:03,40
37.80687,-122.4135,2008/06/08 08:10:21,41
37.80472,-122.41347,2008/06/08 08:09:21,41
37.80076,-122.41088,2008/06/08 08:08:26,41
37.7985,-122.40773,2008/06/08 08:07:21,41
37.79761,-122.40651,2008/06/08 08:06:20,41
37.79655,-122.40489,2008/06/08 08:05:20,41
37.79494,-122.40487,2008/06/08 08:04:20,41
37.78448,-122.44608,2008/06/08 11:35:32,42
37.7829,-122.44345,2008/06/08 11:34:27,42
37.78409,-122.43548,2008/06/08 11:33:22,42
37.78377,-122.43449,2008/06/08 11:32:23,42
37.78109,-122.43399,2008/06/08 11:32:20,42
37.77735,-122.43322,2008/06/08 11:30:58,42
37.77566,-122.4325,2008/06/08 11:30:24,42
37.77348,-122.4359,2008/06/08 11:22:34,43
37.77443,-122.43474,2008/06/08 11:21:29,43
37.77553,-122.42606,2008/06/08 11:20:28,43
37.77163,-122.4232,2008/06/08 11:19:28,43
37.76941,-122.41031,2008/06/08 11:18:40,43
37.75891,-122.40573,2008/06/08 11:17:28,43
37.74559,-122.40489,2008/06/08 11:16:39,43
37.73187,-122.40477,2008/06/08 11:15:48,43
37.71883,-122.39952,2008/06/08 11:15:12,43
37.70599,-122.3944,2008/06/08 11:14:19,43
37.6795,-122.38843,2008/06/08 11:12:56,43
37.66705,-122.39532,2008/06/08 11:12:09,43
37.68056,-122.40336,2008/06/08 10:54:38,44
37.68056,-122.40337,2008/06/08 10:54:09,44
37.68087,-122.40296,2008/06/08 10:53:01,44
37.67974,-122.39721,2008/06/08 10:52:01,44
37.67625,-122.39167,2008/06/08 10:51:00,44
37.66563,-122.39667,2008/06/08 10:50:00,44
37.65458,-122.40683,2008/06/08 10:49:25,44
37.64133,-122.40578,2008/06/08 10:48:46,44
37.75187,-122.40899,2008/06/08 10:01:09,45
37.75186,-122.409,2008/06/08 10:00:39,45
37.75184,-122.40897,2008/06/08 09:59:37,45
37.75185,-122.40897,2008/06/08 09:59:22,45
37.74851,-122.40851,2008/06/08 09:58:32,45
37.74691,-122.4039,2008/06/08 09:57:22,45
37.73441,-122.40632,2008/06/08 09:56:22,45
37.72073,-122.39999,2008/06/08 09:55:43,45
37.70802,-122.39482,2008/06/08 09:54:47,45
37.70137,-122.39332,2008/06/08 09:54:24,45
37.68777,-122.39025,2008/06/08 09:53:40,45
37.6739,-122.3897,2008/06/08 09:53:04,45
37.65022,-122.40668,2008/06/08 09:51:21,45
37.63706,-122.40407,2008/06/08 09:50:37,45
37.62353,-122.4007,2008/06/08 09:49:53,45
37.79052,-122.404,2008/06/08 08:25:25,46
37.7841,-122.3993,2008/06/08 08:23:25,46
37.77987,-122.3943,2008/06/08 08:22:27,46
37.777,-122.39296,2008/06/08 08:21:25,46
37.77042,-122.39771,2008/06/08 08:20:36,46
37.75753,-122.39227,2008/06/08 08:19:39,46
37.74421,-122.3955,2008/06/08 08:18:47,46
37.7315,-122.40417,2008/06/08 08:18:21,46
37.724,-122.40117,2008/06/08 08:17:32,46
37.69813,-122.39257,2008/06/08 08:15:46,46
37.68487,-122.38952,2008/06/08 08:15:01,46
37.67141,-122.39134,2008/06/08 08:14:16,46
37.80036,-122.43284,2008/06/08 11:48:49,47
37.80091,-122.42865,2008/06/08 11:47:57,47
37.80066,-122.42607,2008/06/08 11:46:55,47
37.79629,-122.42517,2008/06/08 11:46:06,47
37.79732,-122.41128,2008/06/08 11:45:02,47
37.79775,-122.40838,2008/06/08 11:43:52,47
37.79851,-122.40235,2008/06/08 11:42:57,47
37.79447,-122.40119,2008/06/08 11:41:52,47
37.79483,-122.40095,2008/06/08 11:40:52,47
37.79497,-122.4047,2008/06/08 11:38:24,48
37.79031,-122.40393,2008/06/08 11:37:12,48
37.78621,-122.40186,2008/06/08 11:36:17,48
37.78205,-122.40126,2008/06/08 11:35:11,48
37.7794,-122.40464,2008/06/08 11:34:12,48
37.77405,-122.4113,2008/06/08 11:33:11,48
37.7901,-122.44623,2008/06/08 11:22:39,49
37.7901,-122.44623,2008/06/08 11:22:15,49
37.78714,-122.44674,2008/06/08 11:21:15,49
37.78661,-122.44663,2008/06/08 11:20:15,49
37.7866,-122.44427,2008/06/08 11:19:52,49
37.78749,-122.43747,2008/06/08 11:19:06,49
37.78894,-122.42615,2008/06/08 11:18:06,49
37.78401,-122.42275,2008/06/08 11:17:06,49
37.78259,-122.42245,2008/06/08 11:16:05,49
37.77622,-122.42048,2008/06/08 11:14:15,49
37.77682,-122.43103,2008/06/08 11:08:27,50
37.77476,-122.43106,2008/06/08 11:07:33,50
37.77383,-122.43083,2008/06/08 11:06:27,50
37.77034,-122.43008,2008/06/08 11:05:33,50
37.76915,-122.42924,2008/06/08 11:05:04,50
37.77082,-122.44721,2008/06/08 10:57:48,51
37.77056,-122.44712,2008/06/08 10:56:52,51
37.76874,-122.4467,2008/06/08 10:55:51,51
37.76231,-122.44691,2008/06/08 10:55:03,51
37.76225,-122.44029,2008/06/08 10:54:09,51
37.76239,-122.43736,2008/06/08 10:53:29,51
37.76428,-122.43268,2008/06/08 10:52:18,51
37.76429,-122.43262,2008/06/08 10:51:18,51
37.76476,-122.42455,2008/06/08 10:50:31,51
37.76118,-122.42375,2008/06/08 10:49:23,51
37.75577,-122.4232,2008/06/08 10:48:18,51
37.75369,-122.42153,2008/06/08 10:47:23,51
37.75381,-122.41956,2008/06/08 10:46:22,51
37.75716,-122.41789,2008/06/08 10:45:23,51
37.76034,-122.418,2008/06/08 10:44:18,51
37.76095,-122.41277,2008/06/08 10:43:19,51
37.76423,-122.41038,2008/06/08 10:42:22,51
37.7646,-122.40597,2008/06/08 10:41:17,51
37.76498,-122.39995,2008/06/08 10:40:22,51
37.76259,-122.39669,2008/06/08 10:38:30,52
37.76258,-122.39669,2008/06/08 10:37:58,52
37.76493,-122.39775,2008/06/08 10:37:00,52
37.76474,-122.40326,2008/06/08 10:35:50,52
37.76428,-122.41062,2008/06/08 10:35:03,52
37.76217,-122.41407,2008/06/08 10:33:51,52
37.76197,-122.41707,2008/06/08 10:32:57,52
37.76084,-122.42151,2008/06/08 10:32:07,52
37.75444,-122.42233,2008/06/08 10:29:28,53
37.75502,-122.42152,2008/06/08 10:28:42,53
37.75841,-122.4236,2008/06/08 10:26:58,53
37.75951,-122.42599,2008/06/08 10:26:12,53
37.7654,-122.42653,2008/06/08 10:25:10,53
37.76773,-122.42929,2008/06/08 10:23:56,53
37.76798,-122.43236,2008/06/08 10:23:09,53
37.77091,-122.43536,2008/06/08 10:22:06,53
37.77418,-122.43597,2008/06/08 10:20:56,53
37.7748,-122.43775,2008/06/08 10:20:02,53
37.77461,-122.44086,2008/06/08 10:10:33,54
37.77725,-122.44166,2008/06/08 10:09:49,54
37.77974,-122.43838,2008/06/08 10:08:40,54
37.78086,-122.42948,2008/06/08 10:07:36,54
37.78398,-122.42445,2008/06/08 10:06:46,54
37.78812,-122.42531,2008/06/08 10:05:48,54
37.78945,-122.42185,2008/06/08 10:04:31,54
37.7899,-122.41858,2008/06/08 10:03:35,54
37.79105,-122.41674,2008/06/08 10:02:35,54
37.78301,-122.45927,2008/06/08 09:51:05,55
37.78117,-122.45886,2008/06/08 09:50:16,55
37.77753,-122.45858,2008/06/08 09:49:21,55
37.77837,-122.44925,2008/06/08 09:48:16,55
37.77765,-122.43971,2008/06/08 09:46:22,55
37.77495,-122.43779,2008/06/08 09:45:21,55
37.76381,-122.48251,2008/06/08 09:33:43,56
37.76226,-122.46698,2008/06/08 09:30:50,56
37.76409,-122.46707,2008/06/08 09:28:08,57
37.76228,-122.46598,2008/06/08 09:26:51,57
37.76546,-122.46432,2008/06/08 09:25:49,57
37.77308,-122.44527,2008/06/08 09:22:47,57
37.77519,-122.4285,2008/06/08 09:20:47,57
37.77583,-122.42332,2008/06/08 09:19:48,57
37.77759,-122.41783,2008/06/08 09:17:40,57
37.7755,-122.41384,2008/06/08 09:16:46,57
37.77685,-122.41079,2008/06/08 09:15:36,57
37.77521,-122.40609,2008/06/08 09:14:47,57
37.77291,-122.40037,2008/06/08 09:13:48,57
37.77731,-122.3948,2008/06/08 09:12:36,57
37.77687,-122.39453,2008/06/08 09:11:35,57
37.77727,-122.40401,2008/06/08 09:08:02,58
37.77864,-122.40588,2008/06/08 09:07:15,58
37.78198,-122.40998,2008/06/08 09:06:05,58
37.78201,-122.4132,2008/06/08 09:05:15,58
37.78114,-122.42036,2008/06/08 09:04:10,58
37.78475,-122.42458,2008/06/08 09:03:18,58
37.79266,-122.42638,2008/06/08 09:02:02,58
37.79288,-122.43129,2008/06/08 09:01:25,58
37.79041,-122.43421,2008/06/08 08:58:21,59
37.78991,-122.4323,2008/06/08 08:57:34,59
37.78464,-122.43111,2008/06/08 08:55:41,59
37.78229,-122.43068,2008/06/08 08:54:49,59
37.7749,-122.42937,2008/06/08 08:52:31,59
37.77105,-122.42864,2008/06/08 08:51:33,59
37.76788,-122.42893,2008/06/08 08:50:33,59
37.76361,-122.4218,2008/06/08 08:46:18,60
37.7624,-122.42162,2008/06/08 08:45:34,60
37.75918,-122.41915,2008/06/08 08:43:33,60
37.76515,-122.41973,2008/06/08 08:42:32,60
