lat,lon,datetime,user_id
37.79417,-122.42318,2008/06/08 09:53:25,19
37.7976,-122.43205,2008/06/08 09:54:21,19
37.79767,-122.43184,2008/06/08 09:56:50,19
37.7883,-122.43866,2008/06/08 09:22:00,21
37.78689,-122.43427,2008/06/08 09:24:47,21
37.78799,-122.42572,2008/06/08 09:25:39,21
37.77297,-122.4221,2008/06/08 09:27:29,21
37.78265,-122.42418,2008/06/08 09:28:06,21
37.77885,-122.41998,2008/06/08 09:28:26,21
37.77563,-122.42673,2008/06/08 09:29:15,21
37.76963,-122.41562,2008/06/08 09:29:34,21
37.77177,-122.41419,2008/06/08 09:31:38,21
37.79889,-122.40786,2008/06/08 09:11:06,22
37.79761,-122.40893,2008/06/08 09:11:22,22
37.79784,-122.40385,2008/06/08 09:13:08,22
37.79793,-122.40608,2008/06/08 09:13:32,22
37.79716,-122.40555,2008/06/08 09:13:49,22
37.78909,-122.40233,2008/06/08 09:16:09,22
37.79306,-122.40845,2008/06/08 09:17:30,22
37.79117,-122.42425,2008/06/08 09:18:13,22
37.79071,-122.42417,2008/06/08 09:18:20,22
37.78637,-122.43871,2008/06/08 09:20:14,22
37.78467,-122.43101,2008/06/08 09:21:23,22
37.76592,-122.43102,2008/06/08 08:57:02,23
37.76478,-122.43252,2008/06/08 08:57:18,23
37.76102,-122.44084,2008/06/08 08:57:29,23
37.77184,-122.42541,2008/06/08 08:58:59,23
37.77583,-122.42399,2008/06/08 09:01:32,23
37.7847,-122.42147,2008/06/08 09:02:23,23
37.78121,-122.42224,2008/06/08 09:03:01,23
37.7843,-122.42102,2008/06/08 09:04:11,23
37.78601,-122.41116,2008/06/08 09:04:56,23
37.78613,-122.4148,2008/06/08 08:25:04,24
37.7877,-122.40961,2008/06/08 08:27:57,24
37.78534,-122.41427,2008/06/08 08:28:10,24
37.77379,-122.41794,2008/06/08 08:29:22,24
37.78096,-122.42116,2008/06/08 08:29:54,24
37.77219,-122.42314,2008/06/08 08:30:32,24
37.77058,-122.42077,2008/06/08 08:31:07,24
37.76952,-122.42635,2008/06/08 08:33:31,24
37.76845,-122.42791,2008/06/08 08:33:54,24
37.76578,-122.43701,2008/06/08 08:35:04,24
37.79963,-122.41546,2008/06/08 08:15:53,25
37.79769,-122.40816,2008/06/08 08:16:10,25
37.78789,-122.41053,2008/06/08 08:17:29,25
37.79169,-122.41057,2008/06/08 08:19:06,25
37.79173,-122.4144,2008/06/08 08:19:19,25
37.78926,-122.41465,2008/06/08 08:19:31,25
37.78373,-122.40875,2008/06/08 08:22:49,25
37.78771,-122.40676,2008/06/08 08:23:06,25
37.77877,-122.39112,2008/06/08 08:21:20,28
37.7841,-122.3993,2008/06/08 08:23:25,28
37.79162,-122.4056,2008/06/08 08:23:56,28
37.77731,-122.3948,2008/06/08 09:12:36,31
37.78047,-122.40004,2008/06/08 09:14:33,31
37.77685,-122.41079,2008/06/08 09:15:36,31
37.77538,-122.41278,2008/06/08 09:17:35,31
37.77424,-122.42063,2008/06/08 09:18:21,31
37.7748,-122.41994,2008/06/08 09:20:42,31
37.77773,-122.42973,2008/06/08 09:21:01,31
37.77326,-122.4434,2008/06/08 09:23:40,31
37.79776,-122.43043,2008/06/08 08:35:35,34
37.7886,-122.42359,2008/06/08 08:36:57,34
37.78686,-122.41995,2008/06/08 08:39:06,34
37.78211,-122.42406,2008/06/08 08:39:30,34
37.77158,-122.42382,2008/06/08 08:41:35,34
37.76253,-122.42162,2008/06/08 08:43:08,34
37.75896,-122.41382,2008/06/08 08:43:10,34
37.76204,-122.42603,2008/06/08 08:47:18,34
37.7447,-122.42474,2008/06/08 08:41:25,41
37.70237,-122.39357,2008/06/08 08:49:44,41
37.68836,-122.39039,2008/06/08 08:49:45,41
37.62262,-122.40001,2008/06/08 08:29:17,42
37.74357,-122.42434,2008/06/08 08:40:27,42
37.74585,-122.41973,2008/06/08 08:41:36,42
37.76619,-122.43079,2008/06/08 09:45:13,45
37.7714,-122.42416,2008/06/08 09:47:52,45
37.76025,-122.41925,2008/06/08 09:49:09,45
37.76167,-122.42338,2008/06/08 09:49:49,45
37.75219,-122.42039,2008/06/08 09:51:30,45
37.75196,-122.42373,2008/06/08 09:52:08,45
37.77708,-122.39449,2008/06/08 09:26:18,46
37.7852,-122.40457,2008/06/08 09:27:27,46
37.77907,-122.39747,2008/06/08 09:27:52,46
37.78101,-122.40505,2008/06/08 09:29:28,46
37.77143,-122.41449,2008/06/08 09:31:17,46
37.78098,-122.40548,2008/06/08 09:31:23,46
37.77894,-122.42171,2008/06/08 09:33:02,46
37.77394,-122.42236,2008/06/08 09:34:48,46
37.77286,-122.43924,2008/06/08 09:36:03,46
37.77244,-122.42767,2008/06/08 09:36:13,46
37.77107,-122.44691,2008/06/08 09:38:25,46
37.76256,-122.42163,2008/06/08 09:08:25,48
37.77123,-122.42286,2008/06/08 09:10:33,48
37.76965,-122.42455,2008/06/08 09:12:40,48
37.77299,-122.41853,2008/06/08 09:13:13,48
37.77832,-122.41428,2008/06/08 09:14:00,48
37.77537,-122.41573,2008/06/08 09:14:00,48
37.77884,-122.40595,2008/06/08 09:15:32,48
37.78503,-122.40978,2008/06/08 09:21:29,48
37.77382,-122.44771,2008/06/08 08:33:50,52
37.77381,-122.43975,2008/06/08 08:34:32,52
37.77361,-122.43348,2008/06/08 08:35:24,52
37.77211,-122.42324,2008/06/08 08:35:39,52
37.77364,-122.42121,2008/06/08 08:37:23,52
37.75651,-122.41876,2008/06/08 08:39:33,52
37.77144,-122.41449,2008/06/08 08:40:02,52
37.76022,-122.42072,2008/06/08 08:41:17,52
37.76014,-122.41932,2008/06/08 08:41:45,52
37.79973,-122.43773,2008/06/08 08:20:26,53
37.80168,-122.4477,2008/06/08 08:22:08,53
37.78708,-122.40718,2008/06/08 08:00:02,55
37.78805,-122.40793,2008/06/08 08:01:20,55
37.7867,-122.40698,2008/06/08 08:02:03,55
37.79872,-122.4105,2008/06/08 08:02:47,55
37.78611,-122.407,2008/06/08 08:03:03,55
37.79586,-122.40996,2008/06/08 08:04:17,55
37.79668,-122.4085,2008/06/08 08:04:21,55
37.79556,-122.41792,2008/06/08 08:07:46,55
37.75354,-122.42301,2008/06/08 09:42:16,57
37.75697,-122.42342,2008/06/08 09:42:38,57
37.7631,-122.42596,2008/06/08 09:44:28,57
37.76124,-122.42957,2008/06/08 09:45:40,57
37.76074,-122.43849,2008/06/08 09:47:41,57
37.75978,-122.44104,2008/06/08 09:48:41,57
37.79938,-122.43611,2008/06/08 08:39:58,58
37.7988,-122.43592,2008/06/08 08:41:05,58
37.79621,-122.41948,2008/06/08 08:43:26,58
37.78663,-122.4249,2008/06/08 08:43:58,58
37.78603,-122.41948,2008/06/08 08:45:49,58
37.78842,-122.41329,2008/06/08 08:47:27,58
37.78927,-122.41628,2008/06/08 08:48:20,58
37.78467,-122.40954,2008/06/08 08:48:33,58
37.78574,-122.41222,2008/06/08 08:50:59,58
37.78283,-122.40991,2008/06/08 08:51:17,58
37.77295,-122.41287,2008/06/08 08:16:44,61
37.75848,-122.40885,2008/06/08 08:17:24,61
37.77819,-122.42154,2008/06/08 08:21:19,61
37.77893,-122.41395,2008/06/08 08:25:23,61
37.78525,-122.42548,2008/06/08 08:25:51,61
37.79297,-122.42443,2008/06/08 08:26:30,61
37.79759,-122.42406,2008/06/08 08:26:41,61
37.79763,-122.43166,2008/06/08 08:28:19,61
37.76725,-122.40768,2008/06/08 09:50:40,64
37.77783,-122.41602,2008/06/08 09:51:40,64
37.77083,-122.41504,2008/06/08 09:52:18,64
37.77483,-122.41312,2008/06/08 09:53:55,64
37.77475,-122.41022,2008/06/08 09:54:10,64
37.77412,-122.41024,2008/06/08 09:54:18,64
37.78749,-122.44374,2008/06/08 08:20:30,66
37.78813,-122.43997,2008/06/08 08:22:38,66
37.78646,-122.43797,2008/06/08 08:23:17,66
37.78751,-122.42985,2008/06/08 08:24:09,66
37.78529,-122.42501,2008/06/08 08:26:00,66
37.78419,-122.42141,2008/06/08 08:27:05,66
37.77435,-122.41394,2008/06/08 08:27:16,66
37.77775,-122.42142,2008/06/08 08:27:32,66
37.77286,-122.42222,2008/06/08 08:28:49,66
37.77589,-122.42095,2008/06/08 08:30:56,66
37.76789,-122.41992,2008/06/08 08:32:55,66
37.7873,-122.42,2008/06/08 08:03:33,69
37.78463,-122.4229,2008/06/08 08:03:53,69
37.78691,-122.42491,2008/06/08 08:05:05,69
37.78846,-122.42286,2008/06/08 08:05:56,69
37.77961,-122.4371,2008/06/08 08:07:50,69
37.78851,-122.43697,2008/06/08 08:09:17,69
37.79613,-122.40401,2008/06/08 09:43:45,71
37.7878,-122.4066,2008/06/08 09:44:19,71
37.79292,-122.40784,2008/06/08 09:44:54,71
37.78931,-122.41919,2008/06/08 09:45:59,71
37.78506,-122.42816,2008/06/08 09:47:17,71
37.78978,-122.42229,2008/06/08 09:47:59,71
37.78652,-122.44478,2008/06/08 09:49:59,71
37.77888,-122.44711,2008/06/08 09:51:52,71
37.77238,-122.4458,2008/06/08 09:52:36,71
37.76593,-122.46613,2008/06/08 09:56:12,71
37.7759,-122.44309,2008/06/08 09:15:32,74
37.78004,-122.41995,2008/06/08 09:18:13,74
37.79561,-122.42491,2008/06/08 09:20:46,74
37.7927,-122.42407,2008/06/08 09:21:11,74
37.79473,-122.41817,2008/06/08 09:23:12,74
37.7975,-122.40933,2008/06/08 09:24:08,74
37.79742,-122.41044,2008/06/08 09:24:12,74
37.79861,-122.4088,2008/06/08 09:25:52,74
37.79968,-122.40738,2008/06/08 09:26:42,74
37.79375,-122.40264,2008/06/08 08:56:08,75
37.79269,-122.40003,2008/06/08 08:57:39,75
37.79219,-122.40258,2008/06/08 08:58:46,75
37.79171,-122.407,2008/06/08 08:59:35,75
37.79036,-122.42258,2008/06/08 09:01:25,75
37.79219,-122.40746,2008/06/08 09:01:33,75
37.79152,-122.42261,2008/06/08 09:02:47,75
37.7864,-122.42321,2008/06/08 09:03:59,75
37.786,-122.44009,2008/06/08 09:04:51,75
37.78309,-122.44242,2008/06/08 09:06:18,75
37.78068,-122.43897,2008/06/08 09:07:05,75
37.77993,-122.43801,2008/06/08 09:07:42,75
37.77885,-122.43354,2008/06/08 09:08:13,75
37.77994,-122.43793,2008/06/08 09:12:22,75
37.77929,-122.44197,2008/06/08 09:13:05,75
37.76937,-122.4522,2008/06/08 09:41:39,83
37.78429,-122.4344,2008/06/08 09:48:21,83
37.78834,-122.43011,2008/06/08 09:49:26,83
37.78826,-122.42392,2008/06/08 09:49:31,83
37.79428,-122.41363,2008/06/08 09:51:23,83
37.79462,-122.42522,2008/06/08 09:51:47,83
37.79745,-122.41008,2008/06/08 09:53:02,83
37.79084,-122.40422,2008/06/08 09:03:06,85
37.7884,-122.40811,2008/06/08 09:04:39,85
37.78751,-122.40758,2008/06/08 09:05:13,85
37.78741,-122.40866,2008/06/08 09:07:56,85
37.78846,-122.40241,2008/06/08 09:08:08,85
37.79041,-122.42238,2008/06/08 09:09:11,85
37.79508,-122.42832,2008/06/08 09:10:45,85
37.7931,-122.42616,2008/06/08 09:13:16,85
37.80043,-122.4318,2008/06/08 09:13:45,85
37.8003,-122.43617,2008/06/08 09:15:51,85
37.7993,-122.43601,2008/06/08 09:16:54,85
37.79999,-122.43278,2008/06/08 08:25:01,87
37.79667,-122.43043,2008/06/08 08:25:10,87
37.79736,-122.42559,2008/06/08 08:26:08,87
37.80038,-122.42456,2008/06/08 08:26:17,87
37.79586,-122.42286,2008/06/08 08:27:48,87
37.79097,-122.4241,2008/06/08 08:30:29,87
37.78686,-122.42337,2008/06/08 08:31:43,87
37.78041,-122.42209,2008/06/08 08:32:03,87
37.78436,-122.41628,2008/06/08 08:33:25,87
37.7809,-122.4091,2008/06/08 08:33:46,87
37.78534,-122.41534,2008/06/08 08:34:17,87
37.77998,-122.41343,2008/06/08 08:35:44,87
37.78169,-122.405,2008/06/08 08:37:58,87
37.7712,-122.39786,2008/06/08 08:39:33,87
37.75894,-122.41906,2008/06/08 09:38:10,90
37.76221,-122.41926,2008/06/08 09:39:10,90
37.76891,-122.42716,2008/06/08 09:41:48,90
37.77104,-122.42464,2008/06/08 09:42:02,90
37.76982,-122.42002,2008/06/08 09:43:49,90
37.78636,-122.40846,2008/06/08 09:45:50,90
37.78124,-122.4203,2008/06/08 09:45:50,90
37.78817,-122.42442,2008/06/08 09:46:50,90
37.78507,-122.41437,2008/06/08 09:47:53,90
37.78571,-122.41432,2008/06/08 09:49:03,90
37.78824,-122.41531,2008/06/08 09:49:14,90
37.79146,-122.41402,2008/06/08 09:51:34,90
37.78903,-122.41694,2008/06/08 09:51:46,90
37.78969,-122.42709,2008/06/08 09:52:55,90
37.78738,-122.43056,2008/06/08 09:53:07,90
37.76279,-122.46198,2008/06/08 09:21:32,91
37.76618,-122.46121,2008/06/08 09:21:56,91
37.76326,-122.43449,2008/06/08 09:26:24,91
37.76213,-122.4146,2008/06/08 09:33:09,91
37.78645,-122.42168,2008/06/08 09:05:50,92
37.78718,-122.44002,2008/06/08 09:10:29,92
37.78216,-122.44745,2008/06/08 09:11:29,92
37.8034,-122.42332,2008/06/08 08:58:37,100
37.79877,-122.42406,2008/06/08 09:01:25,100
37.79579,-122.42303,2008/06/08 09:02:34,100
37.79291,-122.41953,2008/06/08 09:03:57,100
37.78776,-122.41613,2008/06/08 09:05:22,100
37.78814,-122.40834,2008/06/08 09:06:35,100
37.78676,-122.4141,2008/06/08 09:09:49,100
37.79012,-122.41619,2008/06/08 09:09:51,100
37.78903,-122.4083,2008/06/08 09:15:48,100
37.78705,-122.41049,2008/06/08 08:35:10,111
37.78685,-122.41112,2008/06/08 08:36:10,111
37.78799,-122.40853,2008/06/08 08:36:48,111
37.78864,-122.41149,2008/06/08 08:38:14,111
37.79081,-122.40913,2008/06/08 08:38:20,111
37.78285,-122.42247,2008/06/08 08:39:33,111
37.7867,-122.422,2008/06/08 08:41:11,111
37.79537,-122.42659,2008/06/08 08:42:37,111
37.80025,-122.43356,2008/06/08 08:46:05,111
37.79722,-122.43556,2008/06/08 08:47:02,111
37.79945,-122.44104,2008/06/08 09:35:58,115
37.79782,-122.42432,2008/06/08 09:37:44,115
37.79876,-122.4257,2008/06/08 09:38:33,115
37.78975,-122.41991,2008/06/08 09:39:12,115
37.78068,-122.42236,2008/06/08 09:39:34,115
37.78734,-122.42312,2008/06/08 09:42:43,115
37.78381,-122.41348,2008/06/08 09:43:17,115
37.7811,-122.40894,2008/06/08 09:43:29,115
37.78341,-122.41054,2008/06/08 09:45:30,115
37.7771,-122.41582,2008/06/08 09:46:20,115
37.77179,-122.41097,2008/06/08 09:49:12,115
37.7666,-122.4218,2008/06/08 09:49:37,115
37.76061,-122.41496,2008/06/08 09:50:24,115
37.76122,-122.41825,2008/06/08 09:51:58,115
37.74819,-122.41793,2008/06/08 09:54:26,115
37.74817,-122.42145,2008/06/08 09:54:55,115
37.78788,-122.3992,2008/06/08 08:21:17,120
37.7884,-122.40207,2008/06/08 08:23:07,120
37.78855,-122.4121,2008/06/08 08:24:57,120
37.78616,-122.41527,2008/06/08 08:26:52,120
37.79022,-122.41016,2008/06/08 08:29:25,120
37.79751,-122.40916,2008/06/08 08:31:52,120
37.79772,-122.40771,2008/06/08 08:33:06,120
37.7903,-122.40404,2008/06/08 08:34:08,120
37.79441,-122.40507,2008/06/08 08:34:46,120
37.78829,-122.40628,2008/06/08 08:36:35,120
37.78837,-122.40826,2008/06/08 08:37:20,120
37.78297,-122.41622,2008/06/08 08:22:10,127
37.78196,-122.41058,2008/06/08 08:24:00,127
37.7824,-122.42248,2008/06/08 08:25:43,127
37.77577,-122.42109,2008/06/08 08:26:17,127
37.76805,-122.42428,2008/06/08 08:27:03,127
37.76478,-122.42451,2008/06/08 08:27:57,127
37.76503,-122.42214,2008/06/08 08:29:23,127
37.76617,-122.42871,2008/06/08 08:31:18,127
37.78918,-122.41717,2008/06/08 09:42:34,131
37.78798,-122.4254,2008/06/08 09:42:51,131
37.7878,-122.42506,2008/06/08 09:43:38,131
37.78981,-122.42392,2008/06/08 09:44:33,131
37.79203,-122.42095,2008/06/08 09:45:21,131
37.79618,-122.41944,2008/06/08 09:46:20,131
37.79567,-122.42332,2008/06/08 09:48:28,131
37.80057,-122.42604,2008/06/08 09:49:44,131
37.8021,-122.42617,2008/06/08 09:50:34,131
37.78745,-122.4146,2008/06/08 09:08:53,134
37.78413,-122.41076,2008/06/08 09:10:50,134
37.78505,-122.40902,2008/06/08 09:11:14,134
37.78284,-122.42086,2008/06/08 09:12:59,134
37.78663,-122.4219,2008/06/08 09:14:40,134
37.7899,-122.424,2008/06/08 09:14:58,134
37.7834,-122.42416,2008/06/08 09:16:18,134
37.7846,-122.42279,2008/06/08 09:18:02,134
37.77278,-122.42225,2008/06/08 09:18:25,134
37.77307,-122.41878,2008/06/08 09:20:33,134
37.76434,-122.43286,2008/06/08 09:23:08,134
37.76085,-122.43561,2008/06/08 09:25:32,134
37.79039,-122.40885,2008/06/08 09:02:33,135
37.79713,-122.41991,2008/06/08 09:02:34,135
37.78558,-122.41418,2008/06/08 09:04:25,135
37.79151,-122.41417,2008/06/08 09:05:35,135
37.78565,-122.42189,2008/06/08 09:07:08,135
37.78832,-122.41437,2008/06/08 09:07:39,135
37.7848,-122.41122,2008/06/08 09:09:14,135
37.80018,-122.43293,2008/06/08 08:50:10,139
37.79905,-122.43529,2008/06/08 08:50:11,139
37.78403,-122.42437,2008/06/08 08:54:04,139
37.78111,-122.42377,2008/06/08 08:55:49,139
37.77275,-122.42242,2008/06/08 08:56:10,139
37.77037,-122.42005,2008/06/08 08:57:21,139
37.75904,-122.41469,2008/06/08 08:58:54,139
37.75194,-122.42365,2008/06/08 09:01:49,139
37.78717,-122.41695,2008/06/08 09:45:43,146
37.78753,-122.42166,2008/06/08 09:46:28,146
37.78291,-122.42074,2008/06/08 09:47:51,146
37.78361,-122.41599,2008/06/08 09:50:15,146
37.77489,-122.41303,2008/06/08 09:52:30,146
37.76943,-122.41172,2008/06/08 09:53:58,146
37.78706,-122.42482,2008/06/08 08:52:42,151
37.7874,-122.42326,2008/06/08 08:52:56,151
37.77759,-122.42314,2008/06/08 08:55:15,151
37.78641,-122.42511,2008/06/08 08:55:29,151
37.77637,-122.41901,2008/06/08 08:56:49,151
37.77088,-122.42504,2008/06/08 08:58:14,151
37.76884,-122.42769,2008/06/08 08:59:36,151
37.77079,-122.42509,2008/06/08 09:00:26,151
37.75906,-122.41911,2008/06/08 09:01:25,151
37.75535,-122.42326,2008/06/08 09:02:52,151
37.74901,-122.41886,2008/06/08 09:06:01,151
37.74904,-122.41834,2008/06/08 09:06:33,151
37.75883,-122.41581,2008/06/08 08:20:29,153
37.75523,-122.42181,2008/06/08 08:20:47,153
37.76053,-122.42374,2008/06/08 08:21:54,153
37.76144,-122.42376,2008/06/08 08:22:09,153
37.76182,-122.42153,2008/06/08 08:23:41,153
37.7724,-122.42275,2008/06/08 08:25:03,153
37.78254,-122.40789,2008/06/08 08:26:46,153
37.78199,-122.40414,2008/06/08 08:27:22,153
37.78686,-122.40265,2008/06/08 08:30:44,153
37.79119,-122.40849,2008/06/08 08:30:47,153
37.79664,-122.40517,2008/06/08 08:31:51,153
37.79407,-122.40061,2008/06/08 08:32:25,153
37.79756,-122.40551,2008/06/08 08:32:54,153
37.79054,-122.40603,2008/06/08 08:34:07,153
37.79402,-122.42351,2008/06/08 08:27:56,157
37.79419,-122.42472,2008/06/08 08:29:14,157
37.79256,-122.42284,2008/06/08 08:30:09,157
37.79027,-122.42316,2008/06/08 08:33:52,157
37.79294,-122.42458,2008/06/08 08:33:58,157
37.78948,-122.42218,2008/06/08 09:15:59,157
37.79398,-122.42902,2008/06/08 09:18:28,157
37.78985,-122.42732,2008/06/08 09:19:08,157
37.79552,-122.42468,2008/06/08 09:21:41,157
37.7939,-122.42899,2008/06/08 09:22:37,157
37.79249,-122.42202,2008/06/08 09:26:28,157
37.7954,-122.43012,2008/06/08 09:26:33,157
37.79006,-122.42547,2008/06/08 09:27:41,157
37.79373,-122.42448,2008/06/08 09:27:45,157
37.78868,-122.4271,2008/06/08 09:29:10,157
37.79698,-122.42883,2008/06/08 09:32:37,157
37.79398,-122.42909,2008/06/08 09:33:26,157
37.79421,-122.4248,2008/06/08 09:37:23,157
37.79654,-122.43171,2008/06/08 09:37:35,157
37.78888,-122.4211,2008/06/08 09:38:15,157
37.79121,-122.42587,2008/06/08 09:40:45,157
37.79541,-122.42692,2008/06/08 09:41:39,157
37.77094,-122.42465,2008/06/08 08:16:43,158
37.76425,-122.43332,2008/06/08 08:17:14,158
37.77516,-122.42082,2008/06/08 08:20:18,158
37.77707,-122.42142,2008/06/08 08:21:21,158
37.78352,-122.42189,2008/06/08 08:22:24,158
37.79425,-122.42637,2008/06/08 08:24:05,158
37.79614,-122.42006,2008/06/08 08:24:08,158
37.79475,-122.4249,2008/06/08 08:26:16,158
37.79516,-122.42516,2008/06/08 08:27:50,158
37.78949,-122.41421,2008/06/08 08:04:42,159
37.78864,-122.4167,2008/06/08 08:04:57,159
37.78722,-122.41683,2008/06/08 08:06:23,159
37.77729,-122.41644,2008/06/08 08:07:56,159
37.77176,-122.4141,2008/06/08 08:07:56,159
37.7706,-122.42505,2008/06/08 08:10:58,159
37.77086,-122.42464,2008/06/08 08:11:06,159
37.77825,-122.42329,2008/06/08 08:11:14,159
37.76327,-122.43436,2008/06/08 08:13:01,159
37.76113,-122.4416,2008/06/08 08:14:16,159
37.76483,-122.42343,2008/06/08 09:46:43,160
37.75908,-122.41902,2008/06/08 09:47:41,160
37.76669,-122.43014,2008/06/08 09:49:07,160
37.76221,-122.43518,2008/06/08 09:50:38,160
37.76287,-122.43502,2008/06/08 09:51:26,160
37.77062,-122.45546,2008/06/08 09:56:43,160
37.77783,-122.39197,2008/06/08 09:27:24,162
37.77429,-122.39685,2008/06/08 09:28:16,162
37.76085,-122.39446,2008/06/08 09:32:50,162
37.76455,-122.40501,2008/06/08 09:34:35,162
37.75444,-122.40479,2008/06/08 09:35:41,162
37.75858,-122.40696,2008/06/08 09:36:19,162
37.79168,-122.39471,2008/06/08 08:19:43,167
37.77899,-122.39354,2008/06/08 08:20:33,167
37.78406,-122.38831,2008/06/08 08:20:42,167
37.74921,-122.41151,2008/06/08 08:26:25,167
37.7523,-122.41183,2008/06/08 08:27:04,167
37.77528,-122.4281,2008/06/08 09:29:26,173
37.77438,-122.42766,2008/06/08 09:29:26,173
37.76839,-122.42001,2008/06/08 09:31:18,173
37.76623,-122.43066,2008/06/08 09:33:03,173
37.76485,-122.42239,2008/06/08 09:33:06,173
37.76499,-122.41987,2008/06/08 09:34:22,173
37.76347,-122.40341,2008/06/08 09:39:06,173
37.7614,-122.40325,2008/06/08 09:39:57,173
37.75873,-122.40297,2008/06/08 09:40:59,173
37.78319,-122.42259,2008/06/08 08:54:42,176
37.78555,-122.42291,2008/06/08 08:56:41,176
37.77591,-122.42114,2008/06/08 08:58:42,176
37.77714,-122.42137,2008/06/08 08:58:50,176
37.77223,-122.42244,2008/06/08 09:01:49,176
37.76979,-122.41998,2008/06/08 09:02:07,176
37.76916,-122.43393,2008/06/08 09:02:18,176
37.76622,-122.43076,2008/06/08 09:03:44,176
37.76618,-122.42866,2008/06/08 09:03:59,176
37.77987,-122.40002,2008/06/08 08:46:04,177
37.77675,-122.40335,2008/06/08 08:47:50,177
37.77889,-122.40612,2008/06/08 08:48:26,177
37.78312,-122.40277,2008/06/08 08:48:42,177
37.78204,-122.41046,2008/06/08 08:49:46,177
37.78664,-122.41276,2008/06/08 08:51:27,177
37.79055,-122.41356,2008/06/08 08:53:27,177
37.78932,-122.41368,2008/06/08 08:53:44,177
37.7779,-122.43673,2008/06/08 08:08:10,178
37.78122,-122.43904,2008/06/08 08:08:23,178
37.77303,-122.43236,2008/06/08 08:09:31,178
37.77268,-122.42634,2008/06/08 08:11:31,178
37.76795,-122.42219,2008/06/08 08:12:55,178
37.76463,-122.40752,2008/06/08 08:14:45,178
37.71124,-122.45524,2008/06/08 08:20:42,178
37.71284,-122.45598,2008/06/08 08:21:37,178
37.78548,-122.39899,2008/06/08 09:25:16,181
37.78231,-122.40168,2008/06/08 09:26:35,181
37.77918,-122.40477,2008/06/08 09:27:06,181
37.77457,-122.40661,2008/06/08 09:28:31,181
37.77395,-122.40845,2008/06/08 09:29:14,181
37.77203,-122.40633,2008/06/08 09:30:12,181
37.76666,-122.40509,2008/06/08 09:32:52,181
37.7598,-122.40798,2008/06/08 09:36:08,181
37.78914,-122.43099,2008/06/08 08:19:05,183
37.78654,-122.42332,2008/06/08 08:20:27,183
37.78972,-122.41712,2008/06/08 08:21:26,183
