lat,lon,datetime,user_id
37.79672,-122.4053,2008/06/08 07:01:25,31
37.79708,-122.40533,2008/06/08 07:02:46,31
37.79871,-122.40789,2008/06/08 07:03:25,31
37.8003,-122.41034,2008/06/08 07:04:25,31
37.80273,-122.41146,2008/06/08 07:05:25,31
37.80554,-122.41186,2008/06/08 07:06:25,31
37.80668,-122.41348,2008/06/08 07:07:30,31
37.80764,-122.41373,2008/06/08 07:08:25,31
37.80427,-122.41326,2008/06/08 07:09:40,31
37.80266,-122.41304,2008/06/08 07:10:30,31
37.79923,-122.41241,2008/06/08 07:12:32,31
37.79642,-122.41187,2008/06/08 07:13:30,31
37.79412,-122.40972,2008/06/08 07:14:32,31
37.78256,-122.4102,2008/06/08 07:00:48,45
37.7811,-122.41224,2008/06/08 07:01:50,45
37.78072,-122.41491,2008/06/08 07:02:48,45
37.77876,-122.41489,2008/06/08 07:03:48,45
37.77508,-122.41025,2008/06/08 07:04:49,45
37.7738,-122.4087,2008/06/08 07:05:49,45
37.7713,-122.40559,2008/06/08 07:06:50,45
37.76979,-122.40255,2008/06/08 07:07:53,45
37.7661,-122.40176,2008/06/08 07:08:52,45
37.76296,-122.40141,2008/06/08 07:09:40,45
37.75947,-122.40122,2008/06/08 07:10:39,45
37.75806,-122.40085,2008/06/08 07:11:10,45
37.75672,-122.39891,2008/06/08 07:12:08,45
37.75486,-122.39878,2008/06/08 07:13:09,45
37.75486,-122.39879,2008/06/08 07:14:09,45
37.79127,-122.40446,2008/06/08 07:02:57,47
37.78895,-122.40318,2008/06/08 07:03:57,47
37.7896,-122.40794,2008/06/08 07:05:01,47
37.78899,-122.4134,2008/06/08 07:05:57,47
37.7882,-122.4185,2008/06/08 07:06:57,47
37.78985,-122.41881,2008/06/08 07:07:33,47
37.78985,-122.41881,2008/06/08 07:07:52,47
37.7941,-122.41963,2008/06/08 07:08:33,47
37.795,-122.4222,2008/06/08 07:09:34,47
37.79514,-122.42226,2008/06/08 07:10:35,47
37.79505,-122.42284,2008/06/08 07:11:14,47
37.77594,-122.40258,2008/06/08 07:01:31,52
37.77215,-122.40445,2008/06/08 07:02:37,52
37.76949,-122.40796,2008/06/08 07:03:32,52
37.76924,-122.40909,2008/06/08 07:04:33,52
37.76943,-122.41035,2008/06/08 07:05:06,52
37.76976,-122.41532,2008/06/08 07:06:06,52
37.77005,-122.41625,2008/06/08 07:07:10,52
37.76977,-122.42443,2008/06/08 07:08:07,52
37.76929,-122.42677,2008/06/08 07:09:07,52
37.76721,-122.42942,2008/06/08 07:10:07,52
37.76399,-122.4335,2008/06/08 07:11:08,52
37.76178,-122.43517,2008/06/08 07:11:56,52
37.79785,-122.39671,2008/06/08 07:03:43,53
37.79854,-122.39853,2008/06/08 07:04:47,53
37.79832,-122.404,2008/06/08 07:06:43,53
37.79777,-122.40839,2008/06/08 07:07:43,53
37.79755,-122.41055,2008/06/08 07:08:49,53
37.79618,-122.42085,2008/06/08 07:09:53,53
37.79584,-122.42369,2008/06/08 07:10:45,53
37.79676,-122.43107,2008/06/08 07:12:49,53
37.79664,-122.43541,2008/06/08 07:13:55,53
37.79766,-122.43559,2008/06/08 07:14:38,53
37.77672,-122.39334,2008/06/08 07:01:14,66
37.77881,-122.39245,2008/06/08 07:01:55,66
37.78168,-122.39625,2008/06/08 07:03:09,66
37.78474,-122.40008,2008/06/08 07:03:57,66
37.78796,-122.40358,2008/06/08 07:05:57,66
37.79253,-122.40474,2008/06/08 07:06:57,66
37.79234,-122.40519,2008/06/08 07:08:00,66
37.79241,-122.40527,2008/06/08 07:08:59,66
37.79246,-122.40732,2008/06/08 07:10:02,66
37.79244,-122.4108,2008/06/08 07:11:00,66
37.7923,-122.41054,2008/06/08 07:11:28,66
37.78577,-122.4062,2008/06/08 07:04:04,92
37.7845,-122.40801,2008/06/08 07:05:12,92
37.78248,-122.41009,2008/06/08 07:06:04,92
37.78075,-122.41239,2008/06/08 07:07:04,92
37.77787,-122.41602,2008/06/08 07:08:05,92
37.77588,-122.4184,2008/06/08 07:09:08,92
37.77389,-122.42135,2008/06/08 07:09:42,92
37.77273,-122.4261,2008/06/08 07:10:42,92
37.77243,-122.42822,2008/06/08 07:11:02,92
37.77216,-122.43074,2008/06/08 07:12:04,92
37.77211,-122.43077,2008/06/08 07:13:14,92
37.76959,-122.42921,2008/06/08 07:14:03,92
37.78215,-122.42244,2008/06/08 07:00:12,122
37.78497,-122.42303,2008/06/08 07:01:14,122
37.78497,-122.42303,2008/06/08 07:01:36,122
37.8018,-122.42301,2008/06/08 07:08:26,122
37.80254,-122.42057,2008/06/08 07:08:51,122
37.80172,-122.41966,2008/06/08 07:09:13,122
37.80028,-122.41938,2008/06/08 07:09:36,122
37.80028,-122.41938,2008/06/08 07:10:03,122
37.799,-122.41891,2008/06/08 07:10:08,122
37.799,-122.41891,2008/06/08 07:10:23,122
37.79626,-122.41878,2008/06/08 07:12:07,122
37.79306,-122.41804,2008/06/08 07:12:43,122
37.72001,-122.3998,2008/06/08 07:00:54,124
37.73268,-122.40519,2008/06/08 07:01:45,124
37.74498,-122.40505,2008/06/08 07:02:50,124
37.74946,-122.40366,2008/06/08 07:03:45,124
37.75135,-122.40307,2008/06/08 07:04:45,124
37.75786,-122.40439,2008/06/08 07:06:46,124
37.76787,-122.40542,2008/06/08 07:07:46,124
37.77456,-122.41258,2008/06/08 07:08:47,124
37.77754,-122.41752,2008/06/08 07:09:47,124
37.77745,-122.4182,2008/06/08 07:10:33,124
37.77739,-122.41878,2008/06/08 07:11:29,124
37.77778,-122.42146,2008/06/08 07:12:30,124
37.78314,-122.4225,2008/06/08 07:13:31,124
37.78888,-122.42363,2008/06/08 07:14:32,124
37.78812,-122.41121,2008/06/08 07:01:41,127
37.78737,-122.40979,2008/06/08 07:02:34,127
37.78715,-122.41081,2008/06/08 07:03:34,127
37.78944,-122.41205,2008/06/08 07:04:34,127
37.79033,-122.41607,2008/06/08 07:05:37,127
37.78947,-122.42186,2008/06/08 07:06:34,127
37.78917,-122.42513,2008/06/08 07:07:35,127
37.78812,-122.43228,2008/06/08 07:08:35,127
37.79119,-122.43597,2008/06/08 07:09:46,127
37.79392,-122.43651,2008/06/08 07:10:37,127
37.79657,-122.43693,2008/06/08 07:11:30,127
37.79375,-122.40225,2008/06/08 07:00:20,129
37.7933,-122.40138,2008/06/08 07:01:05,129
37.79004,-122.40217,2008/06/08 07:02:10,129
37.78684,-122.40017,2008/06/08 07:04:07,129
37.78596,-122.39946,2008/06/08 07:05:12,129
37.78256,-122.39723,2008/06/08 07:06:07,129
37.77936,-122.40059,2008/06/08 07:07:07,129
37.77184,-122.40647,2008/06/08 07:08:07,129
37.7586,-122.4055,2008/06/08 07:09:16,129
37.75443,-122.40305,2008/06/08 07:09:26,129
37.73037,-122.42614,2008/06/08 07:12:30,129
37.72864,-122.42683,2008/06/08 07:13:19,129
37.76142,-122.42155,2008/06/08 07:00:37,134
37.76481,-122.42192,2008/06/08 07:01:30,134
37.76739,-122.42212,2008/06/08 07:02:36,134
37.77262,-122.42233,2008/06/08 07:03:30,134
37.774,-122.42056,2008/06/08 07:04:30,134
37.7762,-122.41812,2008/06/08 07:05:31,134
37.77746,-122.41667,2008/06/08 07:06:32,134
37.77931,-122.4139,2008/06/08 07:07:44,134
37.78152,-122.41114,2008/06/08 07:08:43,134
37.78361,-122.4091,2008/06/08 07:09:33,134
37.78335,-122.41044,2008/06/08 07:10:24,134
37.78725,-122.40957,2008/06/08 07:00:32,135
37.7852,-122.40952,2008/06/08 07:01:39,135
37.78403,-122.40835,2008/06/08 07:02:36,135
37.78129,-122.40466,2008/06/08 07:03:34,135
37.78181,-122.40143,2008/06/08 07:04:39,135
37.78273,-122.40056,2008/06/08 07:05:40,135
37.78533,-122.39658,2008/06/08 07:06:35,135
37.78468,-122.39542,2008/06/08 07:07:36,135
37.78551,-122.3971,2008/06/08 07:08:38,135
37.78539,-122.39716,2008/06/08 07:09:42,135
37.78544,-122.39716,2008/06/08 07:10:36,135
37.78476,-122.43296,2008/06/08 07:03:21,137
37.78485,-122.43562,2008/06/08 07:04:31,137
37.78302,-122.43779,2008/06/08 07:05:21,137
37.77908,-122.43694,2008/06/08 07:06:21,137
37.77607,-122.43642,2008/06/08 07:07:26,137
37.77364,-122.43583,2008/06/08 07:08:59,137
37.77162,-122.43545,2008/06/08 07:09:30,137
37.76856,-122.43581,2008/06/08 07:10:36,137
37.76429,-122.43543,2008/06/08 07:11:31,137
37.76113,-122.43505,2008/06/08 07:13:04,137
37.7698,-122.45016,2008/06/08 07:00:44,141
37.772,-122.44651,2008/06/08 07:01:50,141
37.77746,-122.44683,2008/06/08 07:02:44,141
37.78527,-122.44707,2008/06/08 07:03:46,141
37.78752,-122.44392,2008/06/08 07:04:52,141
37.78805,-122.43882,2008/06/08 07:05:46,141
37.78939,-122.43058,2008/06/08 07:06:46,141
37.7902,-122.42422,2008/06/08 07:07:46,141
37.79494,-122.42488,2008/06/08 07:08:51,141
37.79623,-122.41861,2008/06/08 07:09:52,141
37.79741,-122.40602,2008/06/08 07:10:46,141
37.79741,-122.40602,2008/06/08 07:11:18,141
37.70401,-122.39393,2008/06/08 07:00:48,143
37.71745,-122.39915,2008/06/08 07:01:46,143
37.72411,-122.40124,2008/06/08 07:02:08,143
37.73672,-122.40345,2008/06/08 07:03:00,143
37.74773,-122.39299,2008/06/08 07:03:47,143
37.76113,-122.39243,2008/06/08 07:04:37,143
37.77393,-122.39694,2008/06/08 07:05:35,143
37.77844,-122.39119,2008/06/08 07:06:42,143
37.78272,-122.38812,2008/06/08 07:07:35,143
37.78441,-122.38795,2008/06/08 07:08:08,143
37.79104,-122.38978,2008/06/08 07:09:09,143
37.79517,-122.39391,2008/06/08 07:10:09,143
37.79635,-122.39703,2008/06/08 07:11:09,143
37.79457,-122.39742,2008/06/08 07:12:09,143
37.71105,-122.3955,2008/06/08 07:00:18,149
37.7237,-122.40115,2008/06/08 07:01:10,149
37.73651,-122.40736,2008/06/08 07:02:04,149
37.7471,-122.40432,2008/06/08 07:03:04,149
37.75112,-122.40304,2008/06/08 07:04:05,149
37.75308,-122.40279,2008/06/08 07:05:05,149
37.75679,-122.40337,2008/06/08 07:06:20,149
37.76342,-122.40315,2008/06/08 07:07:07,149
37.76411,-122.40261,2008/06/08 07:08:07,149
37.76411,-122.40261,2008/06/08 07:08:22,149
37.76433,-122.4027,2008/06/08 07:09:46,149
37.78145,-122.41211,2008/06/08 07:00:23,156
37.78138,-122.41214,2008/06/08 07:01:10,156
37.78138,-122.41215,2008/06/08 07:02:23,156
37.78095,-122.41215,2008/06/08 07:03:22,156
37.78101,-122.41223,2008/06/08 07:04:11,156
37.78115,-122.41211,2008/06/08 07:05:11,156
37.78115,-122.41211,2008/06/08 07:05:25,156
37.78114,-122.41216,2008/06/08 07:06:12,156
37.78125,-122.41229,2008/06/08 07:07:14,156
37.78118,-122.41216,2008/06/08 07:08:33,156
37.7811,-122.4122,2008/06/08 07:09:14,156
37.78135,-122.41208,2008/06/08 07:10:14,156
37.78122,-122.41208,2008/06/08 07:11:29,156
37.78117,-122.4124,2008/06/08 07:12:14,156
37.78126,-122.41233,2008/06/08 07:12:54,156
37.7813,-122.41211,2008/06/08 07:13:50,156
37.78465,-122.40683,2008/06/08 07:02:23,160
37.78348,-122.40864,2008/06/08 07:03:23,160
37.78188,-122.41117,2008/06/08 07:04:23,160
37.78029,-122.41304,2008/06/08 07:05:23,160
37.77775,-122.4162,2008/06/08 07:06:23,160
37.77756,-122.41786,2008/06/08 07:07:24,160
37.77706,-122.42195,2008/06/08 07:08:24,160
37.77608,-122.42147,2008/06/08 07:09:41,160
37.77697,-122.4224,2008/06/08 07:10:29,160
37.77594,-122.42291,2008/06/08 07:11:24,160
37.77567,-122.42473,2008/06/08 07:12:37,160
37.77581,-122.42795,2008/06/08 07:13:25,160
37.77448,-122.42675,2008/06/08 07:14:31,160
37.78512,-122.42455,2008/06/08 07:05:10,165
37.77963,-122.42358,2008/06/08 07:06:10,165
37.77432,-122.42242,2008/06/08 07:07:10,165
37.77233,-122.42294,2008/06/08 07:08:11,165
37.77128,-122.42433,2008/06/08 07:09:11,165
37.76881,-122.42744,2008/06/08 07:09:57,165
37.76567,-122.43147,2008/06/08 07:11:39,165
37.7631,-122.43461,2008/06/08 07:12:40,165
37.76016,-122.43497,2008/06/08 07:13:41,165
37.75934,-122.43488,2008/06/08 07:14:11,165
37.76065,-122.43724,2008/06/08 07:14:57,165
37.78774,-122.42116,2008/06/08 07:01:00,170
37.78783,-122.42121,2008/06/08 07:01:54,170
37.78744,-122.42089,2008/06/08 07:03:00,170
37.78756,-122.42093,2008/06/08 07:03:56,170
37.78778,-122.42123,2008/06/08 07:04:57,170
37.78776,-122.42118,2008/06/08 07:05:57,170
37.78786,-122.42128,2008/06/08 07:06:59,170
37.78742,-122.421,2008/06/08 07:08:03,170
37.78749,-122.42101,2008/06/08 07:08:27,170
37.78752,-122.42105,2008/06/08 07:09:27,170
37.78778,-122.42119,2008/06/08 07:10:28,170
37.78743,-122.421,2008/06/08 07:11:34,170
37.78782,-122.4212,2008/06/08 07:12:28,170
37.78766,-122.42109,2008/06/08 07:13:28,170
37.78776,-122.42111,2008/06/08 07:14:29,170
37.78624,-122.40768,2008/06/08 07:00:33,171
37.78547,-122.40854,2008/06/08 07:01:31,171
37.78472,-122.41415,2008/06/08 07:02:31,171
37.78427,-122.41744,2008/06/08 07:03:31,171
37.78399,-122.41918,2008/06/08 07:04:31,171
37.78378,-122.42267,2008/06/08 07:05:34,171
37.78547,-122.4246,2008/06/08 07:06:31,171
37.78479,-122.43064,2008/06/08 07:07:33,171
37.78399,-122.43607,2008/06/08 07:08:32,171
37.78226,-122.44875,2008/06/08 07:09:34,171
37.78165,-122.454,2008/06/08 07:10:31,171
37.78112,-122.46306,2008/06/08 07:11:34,171
37.78093,-122.46684,2008/06/08 07:12:34,171
37.78076,-122.47189,2008/06/08 07:13:32,171
37.78068,-122.4738,2008/06/08 07:14:11,171
37.79223,-122.40423,2008/06/08 07:00:28,172
37.79772,-122.40645,2008/06/08 07:01:29,172
37.79918,-122.40862,2008/06/08 07:02:45,172
37.80387,-122.41536,2008/06/08 07:03:30,172
37.80601,-122.4192,2008/06/08 07:04:30,172
37.80307,-122.41995,2008/06/08 07:05:34,172
37.79903,-122.419,2008/06/08 07:06:30,172
37.79486,-122.4182,2008/06/08 07:07:42,172
37.79128,-122.41715,2008/06/08 07:08:35,172
37.78917,-122.41713,2008/06/08 07:09:31,172
37.78513,-122.41616,2008/06/08 07:10:32,172
37.77918,-122.41511,2008/06/08 07:11:31,172
37.77786,-122.41386,2008/06/08 07:12:29,172
37.77786,-122.41386,2008/06/08 07:12:43,172
37.77678,-122.43803,2008/06/08 07:01:41,178
37.77854,-122.43849,2008/06/08 07:02:33,178
37.77913,-122.44369,2008/06/08 07:03:20,178
37.77871,-122.44719,2008/06/08 07:04:12,178
37.77792,-122.45325,2008/06/08 07:05:15,178
37.77747,-122.46031,2008/06/08 07:06:21,178
37.77734,-122.46358,2008/06/08 07:07:12,178
37.77714,-122.46824,2008/06/08 07:08:20,178
37.77697,-122.47221,2008/06/08 07:09:18,178
37.77854,-122.48031,2008/06/08 07:11:21,178
37.77978,-122.48036,2008/06/08 07:12:15,178
37.78051,-122.4726,2008/06/08 07:04:10,184
37.7809,-122.46598,2008/06/08 07:05:04,184
37.78102,-122.46186,2008/06/08 07:06:05,184
37.78123,-122.45823,2008/06/08 07:07:14,184
37.7817,-122.45282,2008/06/08 07:08:15,184
37.78319,-122.44338,2008/06/08 07:09:07,184
37.78376,-122.43723,2008/06/08 07:10:06,184
37.78494,-122.42793,2008/06/08 07:11:06,184
37.78527,-122.42455,2008/06/08 07:12:07,184
37.78486,-122.42283,2008/06/08 07:13:06,184
37.78828,-122.42333,2008/06/08 07:14:06,184
37.79387,-122.40351,2008/06/08 07:04:26,186
37.78902,-122.40314,2008/06/08 07:05:00,186
37.78894,-122.40331,2008/06/08 07:06:00,186
37.79202,-122.40474,2008/06/08 07:07:13,186
37.79098,-122.4101,2008/06/08 07:08:05,186
37.78988,-122.41671,2008/06/08 07:09:00,186
37.78925,-122.42332,2008/06/08 07:10:10,186
37.79314,-122.42479,2008/06/08 07:11:10,186
37.79669,-122.42553,2008/06/08 07:12:01,186
37.80046,-122.42598,2008/06/08 07:13:19,186
37.66714,-122.39541,2008/06/08 07:00:52,191
37.65709,-122.40621,2008/06/08 07:01:37,191
37.64342,-122.40634,2008/06/08 07:02:24,191
37.63017,-122.40308,2008/06/08 07:03:18,191
37.61722,-122.39916,2008/06/08 07:04:06,191
37.61504,-122.39025,2008/06/08 07:05:07,191
37.61676,-122.38459,2008/06/08 07:06:08,191
37.61815,-122.38527,2008/06/08 07:06:59,191
37.61775,-122.38547,2008/06/08 07:07:59,191
37.61776,-122.38547,2008/06/08 07:09:01,191
37.78639,-122.40859,2008/06/08 07:04:14,195
37.78621,-122.40807,2008/06/08 07:04:45,195
37.78795,-122.40811,2008/06/08 07:06:04,195
37.78831,-122.40819,2008/06/08 07:06:06,195
37.78787,-122.41417,2008/06/08 07:07:08,195
37.78748,-122.42138,2008/06/08 07:08:05,195
37.78876,-122.42376,2008/06/08 07:09:06,195
37.79405,-122.42456,2008/06/08 07:10:12,195
37.79897,-122.42904,2008/06/08 07:12:00,195
37.80153,-122.43115,2008/06/08 07:13:06,195
37.80087,-122.436,2008/06/08 07:14:03,195
37.7816,-122.40173,2008/06/08 07:00:36,205
37.78364,-122.39909,2008/06/08 07:01:35,205
37.78544,-122.39432,2008/06/08 07:02:54,205
37.78545,-122.39281,2008/06/08 07:03:36,205
37.79267,-122.38413,2008/06/08 07:04:03,205
37.80091,-122.3755,2008/06/08 07:05:10,205
37.80843,-122.36721,2008/06/08 07:06:10,205
37.81745,-122.34773,2008/06/08 07:07:08,205
37.82098,-122.33065,2008/06/08 07:08:02,205
37.82383,-122.31387,2008/06/08 07:09:01,205
37.82674,-122.2975,2008/06/08 07:10:01,205
37.82986,-122.2935,2008/06/08 07:10:19,205
37.84297,-122.29732,2008/06/08 07:11:28,205
37.85074,-122.29155,2008/06/08 07:12:19,205
37.852,-122.28723,2008/06/08 07:13:20,205
37.85262,-122.28431,2008/06/08 07:14:20,205
37.76749,-122.42858,2008/06/08 07:05:51,210
37.76797,-122.42526,2008/06/08 07:06:50,210
37.76815,-122.42309,2008/06/08 07:07:50,210
37.76834,-122.41832,2008/06/08 07:08:50,210
37.76739,-122.41551,2008/06/08 07:09:51,210
37.76471,-122.41547,2008/06/08 07:10:51,210
37.76424,-122.41141,2008/06/08 07:11:52,210
37.76457,-122.4059,2008/06/08 07:12:59,210
37.76484,-122.40188,2008/06/08 07:13:54,210
37.76513,-122.39653,2008/06/08 07:14:54,210
37.79836,-122.42409,2008/06/08 07:04:58,211
37.79315,-122.42229,2008/06/08 07:05:58,211
37.79356,-122.41967,2008/06/08 07:06:59,211
37.79094,-122.41807,2008/06/08 07:08:00,211
37.79177,-122.41353,2008/06/08 07:08:58,211
37.79166,-122.41078,2008/06/08 07:09:58,211
37.78909,-122.40996,2008/06/08 07:10:59,211
37.7879,-122.4081,2008/06/08 07:12:00,211
37.78753,-122.40807,2008/06/08 07:12:20,211
37.78753,-122.40807,2008/06/08 07:13:27,211
37.78474,-122.40417,2008/06/08 07:00:12,226
37.78062,-122.40927,2008/06/08 07:01:13,226
37.77852,-122.412,2008/06/08 07:02:18,226
37.77398,-122.41756,2008/06/08 07:03:13,226
37.77324,-122.41846,2008/06/08 07:04:15,226
37.76942,-122.42022,2008/06/08 07:05:15,226
37.76539,-122.41978,2008/06/08 07:06:24,226
37.76005,-122.41926,2008/06/08 07:07:16,226
37.75606,-122.41883,2008/06/08 07:08:16,226
37.75243,-122.41848,2008/06/08 07:09:16,226
37.74757,-122.41873,2008/06/08 07:10:16,226
37.74605,-122.41975,2008/06/08 07:11:18,226
37.74417,-122.421,2008/06/08 07:12:22,226
37.74398,-122.42201,2008/06/08 07:13:18,226
37.775,-122.43952,2008/06/08 07:03:38,227
37.77396,-122.43925,2008/06/08 07:04:34,227
37.77308,-122.43915,2008/06/08 07:05:35,227
37.77401,-122.43164,2008/06/08 07:06:40,227
37.77487,-122.42341,2008/06/08 07:07:52,227
37.77515,-122.41926,2008/06/08 07:08:37,227
37.77298,-122.41868,2008/06/08 07:09:37,227
37.77014,-122.4133,2008/06/08 07:10:38,227
37.77091,-122.41276,2008/06/08 07:11:38,227
37.77184,-122.41381,2008/06/08 07:12:39,227
37.77374,-122.41184,2008/06/08 07:13:44,227
37.77667,-122.40815,2008/06/08 07:14:42,227
37.61666,-122.38776,2008/06/08 07:00:28,229
37.6159,-122.38875,2008/06/08 07:01:23,229
37.60225,-122.38026,2008/06/08 07:03:23,229
37.59443,-122.36834,2008/06/08 07:04:23,229
37.58725,-122.35444,2008/06/08 07:05:18,229
37.58671,-122.33761,2008/06/08 07:06:12,229
37.57935,-122.32335,2008/06/08 07:07:08,229
37.56925,-122.3124,2008/06/08 07:08:18,229
37.55922,-122.30165,2008/06/08 07:09:07,229
37.54806,-122.29135,2008/06/08 07:09:51,229
37.53737,-122.28147,2008/06/08 07:10:51,229
37.52676,-122.27082,2008/06/08 07:11:37,229
37.51675,-122.25948,2008/06/08 07:12:42,229
37.50725,-122.24868,2008/06/08 07:13:24,229
37.49743,-122.23668,2008/06/08 07:14:19,229
37.79283,-122.40431,2008/06/08 07:01:16,255
37.79829,-122.40722,2008/06/08 07:03:08,255
37.79942,-122.40883,2008/06/08 07:04:08,255
37.80296,-122.41406,2008/06/08 07:05:14,255
37.80541,-122.41682,2008/06/08 07:06:09,255
37.80708,-122.40837,2008/06/08 07:07:14,255
37.80723,-122.40755,2008/06/08 07:08:10,255
37.8067,-122.40623,2008/06/08 07:09:20,255
37.80129,-122.4016,2008/06/08 07:11:14,255
37.79777,-122.40083,2008/06/08 07:12:09,255
37.79292,-122.39974,2008/06/08 07:13:17,255
37.79683,-122.43006,2008/06/08 07:01:00,257
37.79554,-122.427,2008/06/08 07:02:05,257
37.79241,-122.42629,2008/06/08 07:03:05,257
37.78504,-122.42467,2008/06/08 07:04:00,257
37.77884,-122.42338,2008/06/08 07:05:00,257
37.77392,-122.42236,2008/06/08 07:06:00,257
37.77098,-122.42253,2008/06/08 07:07:01,257
37.76706,-122.42209,2008/06/08 07:08:06,257
37.76603,-122.42199,2008/06/08 07:08:39,257
37.76469,-122.42198,2008/06/08 07:09:36,257
37.79169,-122.42093,2008/06/08 07:02:52,271
37.79297,-122.42112,2008/06/08 07:04:06,271
37.79388,-122.41768,2008/06/08 07:05:11,271
37.79452,-122.4117,2008/06/08 07:05:58,271
37.79388,-122.40966,2008/06/08 07:06:53,271
37.79394,-122.40898,2008/06/08 07:07:53,271
37.79326,-122.40765,2008/06/08 07:08:54,271
37.78592,-122.406,2008/06/08 07:09:59,271
37.78515,-122.40495,2008/06/08 07:11:12,271
37.78237,-122.40135,2008/06/08 07:12:17,271
37.78461,-122.39787,2008/06/08 07:12:54,271
37.78331,-122.39368,2008/06/08 07:13:59,271
37.75199,-122.42059,2008/06/08 07:00:10,274
37.75364,-122.42077,2008/06/08 07:00:30,274
37.75662,-122.42105,2008/06/08 07:01:19,274
